id,address,categories,city,country,latitude,longitude,name,postalCode,twitter,websites,no_twitter,no_website,no_menu,state,address_location
AV1Tq2BcLD2H7whiaGw7,5121 North Ravenswood Avenue,"attraction,bars,clubs , nightlife,brewery",Chicago,US,41.975245,-87.673891,Metropolitan Brewing,,,,True,True,True,IL,
AV2HxT76IxWefVJwif-V,Chicago,"attraction,brewery",Chicago,US,41.878114000000004,-87.629798,Brooklyn Brewery #ChicagoMASH,,,,True,True,True,IL,
AV12gHl9RxPSIh2RcFVV,2747 N Lincoln Ave,brewers,Chicago,US,,,Atlas Brewing Co,60614,,,True,True,True,IL,"2747 N Lincoln Ave, Chicago, IL, 60614, US"
AVzBDEVR3D1zeR_xBFua,3912 W McLean Ave,brewery,Chicago,US,,,The Dojo (Pipeworks Bottle Shop),60647,,,True,True,True,IL,"3912 W McLean Ave, Chicago, IL, 60647, US"
AVzBDCXxFcQ3k02bBdJp,4419 W Montrose Ave,"brewery,restaurant",Chicago,US,41.960609999999996,-87.73945,Old Irving Brewing Co.,60641,,,True,True,True,IL,"4419 W Montrose Ave, Chicago, IL, 60641, US"
AVweCNM4_7pvs4fz_dQP,2607 W 17th St,brewery,Chicago,US,41.857726299999996,-87.69205056,Lagunitas Brewing Company,60608,,http://lagunitas.com,True,False,True,IL,"2607 W 17th St, Chicago, IL, 60608, US"
AV4u76KJa4HuVbed_mue,1675 N Western Ave,"brewers,brew pubs",Chicago,US,41.9124,-87.6869,Pipeworks Brewing,60647,,http://www.pipeworksbrewing.com,True,False,True,IL,"1675 N Western Ave, Chicago, IL, 60647, US"
AV52v0bfIxWefVJwpvKp,40 E Chicago Ave 373,brewers,Chicago,US,41.8969,-87.6266,Baderbrau Brewing Co,60611,,,True,True,True,IL,"40 E Chicago Ave 373, Chicago, IL, 60611, US"
AV57G3lG3-Khe5l_W7W1,250 S Wacker Dr 800,brewers,Chicago,US,41.8788,-87.6368,Molson Coors Brewing Co,60606,,,True,True,True,IL,"250 S Wacker Dr 800, Chicago, IL, 60606, US"
AV12hP0qIxWefVJwhv0-,3500 S Racine Ave,"brewers,wineries,wholesale distribution centers",Chicago,US,41.8296,-87.6565,Santa Fe Grape Distributors,60609,,,True,True,True,IL,"3500 S Racine Ave, Chicago, IL, 60609, US"
AVwdpH0ckufWRAb575be,4639 N Damen Ave,"hobby shop,office buildings , parks,hobby shop ravenswood,brewer equipment supplies , services",Chicago,US,41.966303,-87.678921,Brew Camp,60625,brewcamp,http://brewcamp.com,False,False,True,IL,"4639 N Damen Ave, Chicago, IL, 60625, US"
AVwdSldI_7pvs4fz4UVw,Ashland & Cortez,brewery,Chicago,US,,,Export HQ,60642,,,True,True,True,IL,"Ashland & Cortez, Chicago, IL, 60642, US"
AVwcu5D2kufWRAb5ybHe,1102 W Webster Ave,"restaurant,seafood,cajun/creole,brewery,pub,bar,bars , pubs,seafood restaurants,taverns,bar , grills,bars,night clubs,beer , ale,american restaurants,barbecue restaurants,breakfast brunch , lunch restaurants,,caterers,restaurants",Chicago,US,41.921659999999996,-87.65616,Local Option,60614,localoption,"http://www.localoptionbier.com,http://localoptionbier.com",False,False,False,IL,"1102 W Webster Ave, Chicago, IL, 60614, US"
AV1TsV5lFcQ3k02bFjRt,1843 S Washtenaw Ave Chicago,"restaurant,brewery",Chicago,US,41.73853,-87.58301,Lagunitas Brewing Company,60608,,https://lagunitas.com/,True,False,True,IL,"1843 S Washtenaw Ave Chicago, Chicago, IL, 60608, US"
AV1TsMjl-gnIPe8DWqn-,649 South Clark St,"restaurant,american,pubs,brewery",Chicago,US,41.873436,-87.63031,First Draft,60605,,,True,True,True,IL,"649 South Clark St, Chicago, IL, 60605, US"
AV1TqXO0LD2H7whiaCfD,2747 North Lincoln Ave,"restaurant,gastropub,brewery",Chicago,US,41.931915000000004,-87.65729,Atlas Brewery,60614,,https://burntcitybrewing.com/,True,False,True,IL,"2747 North Lincoln Ave, Chicago, IL, 60614, US"
AV45EK9Ca4HuVbed__BY,2101 S Carpenter St,"bars , pubs,breweries",Chicago,US,,,Lo Rez Brewery & Taproom,60608,,,True,True,True,IL,"2101 S Carpenter St, Chicago, IL, 60608, US"
AVwdUFY5_7pvs4fz4kWh,3540 N Janssen Ave,brewery,Chicago,US,,,Party Pad,60657,,,True,True,True,IL,"3540 N Janssen Ave, Chicago, IL, 60657, US"
AVwdii7JByjofQCxqHTa,4038 N Nashville Ave,"business service , brewery",Chicago,US,,,Leaders Beverage,60634,leadersbeverage,http://leadersbeverage.com,False,False,True,IL,"4038 N Nashville Ave, Chicago, IL, 60634, US"
AVweF8k2ByjofQCxvNDs,600 N Clark St,"bus tours,private tours,brewery tours,food , drink,tours,more",Chicago,US,41.892975,-87.631454,The Barrel Run,60610,,,True,True,True,IL,"600 N Clark St, Chicago, IL, 60610, US"
AVwcjj2AkufWRAb5weOD,320 W Ohio St,"breweries,beer , ale distributors",Chicago,US,41.892523,-87.636392,Veteran Beer Co,60654,,,True,True,True,IL,"320 W Ohio St, Chicago, IL, 60654, US"
AVwcuebfByjofQCxhgN2,4906 N Springfield,"tours , activities,food , drink,tours,brewery tours,beer tastings , tours",Chicago,US,41.970318,-87.72600600000001,Chicago Brews Cruise,60625,,,True,True,True,IL,"4906 N Springfield, Chicago, IL, 60625, US"
AVwc8Yl2ByjofQCxj4lr,2041 W Carroll Ave,breweries,Chicago,US,41.887546,-87.677856,Half Acre Beer Company,60612,,,True,True,True,IL,"2041 W Carroll Ave, Chicago, IL, 60612, US"
AVwdGS23kufWRAb52SDx,2323 N Milwaukee Ave,"auto locks , lockout services,locksmith referral services,locks , locksmiths commercial , industrial,gastropub,brewery , gastropub,brewer equipment supplies , services,brewery,locks , locksmiths",Chicago,US,41.923735,-87.698306,Chicago Quickly Locksmith,60647,revbrewchicago,http://revbrew.com,False,False,False,IL,"2323 N Milwaukee Ave, Chicago, IL, 60647, US"
AVwctbeA_7pvs4fzyIM-,4727 W Montrose Ave,"brewery,brewery old irving park",Chicago,US,,,Lake Effect Brewing Company,60641,lakeeffect_llc,http://lakeeffectbrewing.com,False,False,False,IL,"4727 W Montrose Ave, Chicago, IL, 60641, US"
AVyiso-xYuCoGd6wM3Rw,4055 W Peterson Ave Ste Rear,brewery,Chicago,US,,,Alarmist Brewing,60646,,,True,True,True,IL,"4055 W Peterson Ave Ste Rear, Chicago, IL, 60646, US"
AVwc0YnHIN2L1WUfpPAQ,1240 N Wells St,"pub old town,restaurants,bars , pubs,pub,breweries,irish restaurants",Chicago,US,41.905142,-87.634698,Declans Irish Pub,60610,declanspubchi,"http://declansirishpub.com,http://www.declansirishpub.com",False,False,False,IL,"1240 N Wells St, Chicago, IL, 60610, US"
AV1Tq0ib3D1zeR_xE-y2,737 West Randolph Street,"attraction,bars,clubs , nightlife,brewery,pub",Chicago,US,41.884205,-87.647231,Haymarket Pub & Brewery,,,http://www.haymarketbrewing.com/,True,False,True,IL,
AVwdyblzIN2L1WUfzN_G,1 W Grand Ave,"brew pubs,restaurants,pubs,bars , pubs,banquet halls , reception facilities,breweries,family style restaurants,bar , grill restaurants",Chicago,US,41.891554,-87.628231,Rock Bottom,60654,,http://www.rockbottom.com,True,False,True,IL,"1 W Grand Ave, Chicago, IL, 60654, US"
AVzA-DKBFcQ3k02bBaJB,1400 W 46th St,brewery,Chicago,US,,,Whiner Brewing,60609,,,True,True,True,IL,"1400 W 46th St, Chicago, IL, 60609, US"
AVwc45tskufWRAb50GK7,1800 W Cuyler Ave,"brewery,breweries,beer , ale retail",Chicago,US,41.955290999999995,-87.67444300000001,Begyle Brewing,60613,begylebrewing,,False,True,True,IL,"1800 W Cuyler Ave, Chicago, IL, 60613, US"
AVwejy8J_7pvs4fzEJoL,1801 W Foster Ave,"brewery,brewery ,ersonville",Chicago,US,,,Empirical Brewery Taproom,60640,,,True,True,True,IL,"1801 W Foster Ave, Chicago, IL, 60640, US"
AVwcmrV5IN2L1WUfm2ES,1400 W 46th St,"brewery,beer bar",Chicago,US,,,Whiner Beer Co. Taproom,60609,,,True,True,True,IL,"1400 W 46th St, Chicago, IL, 60609, US"
AVwdHFmtkufWRAb52aCu,3925 W Dickens Ave,"brewery,brewers",Chicago,US,,,Off Color Brewing,60647,offcolorbrewing,http://offcolorbrewing.com/bottle-shop,False,False,True,IL,"3925 W Dickens Ave, Chicago, IL, 60647, US"
AVwclpgcByjofQCxf9P6,"Concourse L, Terminal 3","bar,brewery,american restaurant,bar, brewery, , american restaurant",Chicago,US,41.97683224,-87.89725542,Goose Island Brewery Restaurant,60666,hmshost,http://gooseislandbrewpubs.com,False,False,True,IL,"Concourse L, Terminal 3, Chicago, IL, 60666, US"
AVzA84Dc-gnIPe8DSeVr,11314 S Front Ave,"brewery,brewers",Chicago,US,,,Argus Brewery,60628,,,True,True,True,IL,"11314 S Front Ave, Chicago, IL, 60628, US"
AV12hTrda4HuVbed9HKD,3210 N Lincoln Ave,"bars clubs,brewers,neighborhood bars,taverns,singles bars",Chicago,US,41.9401,-87.669,Beckett's Public House,60657,,,True,True,True,IL,"3210 N Lincoln Ave, Chicago, IL, 60657, US"
AVweJ2F8_7pvs4fzAgvl,2760 N Milwaukee Ave,brewery,Chicago,US,,,Hopewell Brewing Company,60647,,http://www.hopewellbrewing.com,True,False,True,IL,"2760 N Milwaukee Ave, Chicago, IL, 60647, US"
AV53e2oP3-Khe5l_W02N,3223 S Kolin Ave,brewers,Chicago,US,41.8363,-87.7327,Slapshot Brewing LLC,60623,,,True,True,True,IL,"3223 S Kolin Ave, Chicago, IL, 60623, US"
AV53ey7-RxPSIh2RkSOH,1330 W Morse Ave,brewers,Chicago,US,42.008,-87.6648,Empirical Brew Pub,60626,,,True,True,True,IL,"1330 W Morse Ave, Chicago, IL, 60626, US"
AV12gHlba4HuVbed9AnD,1800 W Cuyler Ave,brewers,Chicago,US,41.9553,-87.6744,Argyle Brewing,60613,,,True,True,True,IL,"1800 W Cuyler Ave, Chicago, IL, 60613, US"
AVwcyoQXIN2L1WUfo7Wh,2515 S Wabash Ave,"brewers,brewery,sewer contractors",Chicago,US,41.847,-87.6252,Baderbrau,60616,,,True,True,True,IL,"2515 S Wabash Ave, Chicago, IL, 60616, US"
AVzBEcsnFcQ3k02bBd1j,1750 W Fulton St,brewery,Chicago,US,,,Goose Island Beer Company - WWHQ,60612,,,True,True,True,IL,"1750 W Fulton St, Chicago, IL, 60612, US"
AV4na2s6RxPSIh2Revke,West Lake Street,"attraction,brewery",Chicago,US,41.885545,-87.64806,Summit Brewing Co St Paul Mn,,,,True,True,True,IL,
AV464W5HRxPSIh2RfWeO,3155 N. Broadway,"restaurant,american,pubs,gastropub,brewery",Chicago,US,41.93935,-87.6442,Dryhop Brewers,,,http://www.dryhopchicago.com/,True,False,True,IL,
AVwd1nUfkufWRAb59r_l,1927 W North Ave,"restaurant,italian,pizza,brew pubs,restaurants,brewery,bars pubs,pizza place",Chicago,US,41.910328,-87.6761,Piece,60622,piecechicago,"http://www.piecechicago.com,http://piecechicago.com",False,False,False,IL,"1927 W North Ave, Chicago, IL, 60622, US"
AV4na9Q7IxWefVJwkTty,3350 N Kedzie Ave,"attraction,bars,clubs , nightlife,brewery",Chicago,US,41.942129,-87.708549,Revolution Brewery,,,,True,True,True,IL,
AV4na-613-Khe5l_R4gq,737 West Randolph Street,"attraction,bars,clubs , nightlife,brewery,pub",Chicago,US,41.884205,-87.647231,Haymarket Pub & Brewery,,,http://www.haymarketbrewing.com/,True,False,True,IL,
AV1TsXwC-gnIPe8DWrSe,1800 West Cuyler Avenue,"restaurant,brewery",Chicago,US,41.955284000000006,-87.67450600000001,Begyle Brewing Company,60613,,http://begylebrewing.com/Begyle/21.html,True,False,True,IL,"1800 West Cuyler Avenue, Chicago, IL, 60613, US"
AVwdjrAQ_7pvs4fz7D8p,1746 W Chicago Ave,"restaurant,american,brewery,pub",Chicago,US,41.8961714,-87.6715088,Forbidden Root Restaurant & Brewery,60622,forbiddenroot,"http://www.forbiddenroot.com/,http://forbiddenroot.com",False,False,True,IL,"1746 W Chicago Ave, Chicago, IL, 60622, US"
AVweSp-1kufWRAb5Bp7v,2717 N Maplewood Ave,"brewery , distillery northwest side",Chicago,US,,,Maplewood Brewery & Distillery,60647,maplewoodbeer,http://maplewoodbrew.com,False,False,True,IL,"2717 N Maplewood Ave, Chicago, IL, 60647, US"
AVwdaF1SkufWRAb55lQS,11314 S,"brewery,brewery rosel,,food , drink,tours , activities,breweries,tours,brewery tours,beer , ale retail,beer tastings , tours",Chicago,US,41.688522,-87.611994,Argus Brewery,60628,,http://argusbrewery.com,True,False,True,IL,"11314 S, Chicago, IL, 60628, US"
AV1TqYAT3D1zeR_xE61M,3155 N. Broadway,"restaurant,american,pubs,gastropub,brewery",Chicago,US,41.93935,-87.6442,Dryhop Brewers,,,http://www.dryhopchicago.com/,True,False,True,IL,
AVweEwbjByjofQCxvC35,2042 W Walnut St,"beverage manufacturers,breweries,beer , ale-wholesale , manufacturers,beverages,restaurants,beverages-distributors , bottlers,grocery stores,beverages retail,wholesale foods",Chicago,US,41.885998,-87.677858,Chicagoland Beverage Co,60612,,http://www.chicagolandbeverage.com,True,False,True,IL,"2042 W Walnut St, Chicago, IL, 60612, US"
AVwci2wZkufWRAb5wWM7,1843 N Washtenaw Ave,"brewery,beer bar",Chicago,US,,,Lagunitas Taproom,60608,,http://lagunitas.com/taproom/chicago/#,True,False,True,IL,"1843 N Washtenaw Ave, Chicago, IL, 60608, US"
AVwckUJwIN2L1WUfmaSm,1800 N Clybourn (free Parking),"food , drink,tours , activities,tours,brewery tours,beer tastings , tours,tour",Chicago,US,41.91404,-87.65388,Chicago Brewery Tours,60614,,,True,True,True,IL,"1800 N Clybourn (free Parking), Chicago, IL, 60614, US"
AVwcvSkSByjofQCxhpC0,1675 N Western Ave,brewery,Chicago,US,41.912315,-87.68727,Pipeworks Brewing Company,60647,pipeworksbrewin,http://www.pipeworksbrewing.net,False,False,True,IL,"1675 N Western Ave, Chicago, IL, 60647, US"
AVwciK3A_7pvs4fzwJkS,1826 W Wilson Ave,"office buildings , parks,brewer equipment supplies , services",Chicago,US,41.965305,-87.675562,Brew Camp Inc,60640,,,True,True,True,IL,"1826 W Wilson Ave, Chicago, IL, 60640, US"
AVwcuuMCByjofQCxhiuX,1371 Belmont,brewery,Chicago,US,,,Schaubas,60657,,,True,True,True,IL,"1371 Belmont, Chicago, IL, 60657, US"
AVweLfY4kufWRAb5Ar7B,100 E Pearson,"wine tours , tastings,food tours,more,tours , activities,food , drink,tours,brewery tours,beer tastings , tours,tour",Chicago,US,41.897453000000006,-87.62581,Second City Tours,60611,,,True,True,True,IL,"100 E Pearson, Chicago, IL, 60611, US"
AVweIn0UkufWRAb5ATKa,10033 S Western Ave,"brewer equipment supplies , services",Chicago,US,41.711001,-87.681586,Bev Art Brewer and Wine Maker,60643,,,True,True,True,IL,"10033 S Western Ave, Chicago, IL, 60643, US"
AVweBvPTIN2L1WUf1WGA,19th,brewery pilsen,Chicago,US,,,Bravo Brewing,60608,nicolaslemus,,False,True,True,IL,"19th, Chicago, IL, 60608, US"
AVwdfWAUByjofQCxpnrr,1 W Grand Ave,"restaurant,bars , pubs,pubs,restaurants,breweries,bar , grill restaurants",Chicago,US,41.891554,-87.628231,Rock Bottom Brewery - Chicago,60654,,http://www.rockbottom.com/chicago,True,False,True,IL,"1 W Grand Ave, Chicago, IL, 60654, US"
AV1hZ0MfIxWefVJwgCyB,7001 W 62nd St,"juice manufacturers,beverage manufacturers,breweries",Chicago,US,,,Florida Fruit Juices,60638,,,True,True,True,IL,"7001 W 62nd St, Chicago, IL, 60638, US"
AVwc56UoByjofQCxjdfv,2944 N Leavitt St,"beverage manufacturers,flavoring extract manufacturers,breweries,wholesale beverage dispensing equipment,beverage dispensing equipment supplies , repair,flavoring extracts,hardware store",Chicago,US,41.935438,-87.683255,Nfc Co,60618,,,True,True,True,IL,"2944 N Leavitt St, Chicago, IL, 60618, US"
AVwdJxn-kufWRAb521gU,2301 S Lake Shore Dr,"attractions,coffee shop, brewery, , caf",Chicago,US,41.85187661,-87.61266212,Starbucks,60616,,http://starbucks.com,True,False,True,IL,"2301 S Lake Shore Dr, Chicago, IL, 60616, US"
AV2RGSEUIxWefVJwikTL,2011 S Laflin St,"brewery,pub,american restaurant",Chicago,US,,,Alulu,60608,,,True,True,True,IL,"2011 S Laflin St, Chicago, IL, 60608, US"
AVwcxPtiByjofQCxh_fY,2337 S Michigan Ave,"brewery,beer garden",Chicago,US,41.849945,-87.623276,Motor Row Brewing,60616,motorrowbrewing,http://www.motorrowbrewing.com,False,False,False,IL,"2337 S Michigan Ave, Chicago, IL, 60616, US"
AVwemazIIN2L1WUf6dOO,2024 W Roscoe St,"brewers,wineries,beer , ale-wholesale , manufacturers,beer , ale,beverages",Chicago,US,41.9433,-87.6796,Virtue Management,60618,,http://virtuecider.com,True,False,True,IL,"2024 W Roscoe St, Chicago, IL, 60618, US"
AV57Hbdc3-Khe5l_W8QP,250 S Wacker Dr 250,brewers,Chicago,US,41.8783,-87.637,Miller Coors Llc,60606,,,True,True,True,IL,"250 S Wacker Dr 250, Chicago, IL, 60606, US"
AVwc2FKzkufWRAb5znjI,1815 W Berteau Ave 15,"brewers,breweries",Chicago,US,41.9579,-87.6743,Spiteful Brewing,60613,,,True,True,True,IL,"1815 W Berteau Ave 15, Chicago, IL, 60613, US"
AV12gHl23-Khe5l_PXDV,2558 W 16th St,brewers,Chicago,US,41.8594,-87.6906,Lagunitas Brewing Co,60608,,,True,True,True,IL,"2558 W 16th St, Chicago, IL, 60608, US"
AV1haz05a4HuVbed7Z0y,325 W Huron St,"brewers,sales organizations",Chicago,US,41.8947,-87.6366,Mark Anthony Brewing,60654,,,True,True,True,IL,"325 W Huron St, Chicago, IL, 60654, US"
AVweLmjU_7pvs4fzAv3X,500 N La Salle Dr,"brewery,pizza place,brewery river north",Chicago,US,,,Gino's Brewing Company,60654,,,True,True,True,IL,"500 N La Salle Dr, Chicago, IL, 60654, US"
AVwczFH5_7pvs4fzzE50,3358 N Sheffield Ave,"bar,beer garden,brewery,bar, beer garden, , brewery,bar, beer garden, , brewery lakeview",Chicago,US,41.94346712,-87.65424749,Redmond's,60657,redmondschicago,http://redmondsalehouse.com,False,False,False,IL,"3358 N Sheffield Ave, Chicago, IL, 60657, US"
AVwdJ-rkByjofQCxmEi9,151 N Michigan Ave,"bar,brewery,sports bar,bar, brewery, , sports bar grant park,bar, brewery, , sports bar",Chicago,US,41.88419574,-87.62394905,M Bar,60601,,,True,True,True,IL,"151 N Michigan Ave, Chicago, IL, 60601, US"
AVwcrqgyIN2L1WUfnuhd,3155 N Broadway St,"brew pubs,bars,beer , ale,taverns,american restaurants,bar , grills,restaurants,brewery,pub,brewery , pub,bistros,bars , pubs,breweries,beer , ale,bar , grills,restaurant",Chicago,US,41.93938,-87.64401,Dryhop Brewers,60657,dryhopchicago,http://www.dryhopchicago.com,False,False,True,IL,"3155 N Broadway St, Chicago, IL, 60657, US"
AVwc7qMOIN2L1WUfqeAv,1927 W North Ave,"pizza place,brewery,restaurants,bars pubs,brew pubs,pizza place , brewery wicker park,pizza place , brewery",Chicago,US,41.910425,-87.676126,Piece Brewery and Pizzeria,60622,piecechicago,http://piecechicago.com,False,False,True,IL,"1927 W North Ave, Chicago, IL, 60622, US"
AVwd6pkrByjofQCxto59,1800 N Clybourn Ave,"brewery,american restaurant,attraction,bars,clubs , nightlife,pub,brewery , american restaurant",Chicago,US,41.913771999999994,-87.654351,Goose Island Brewpub,60614,gooseclybourn,"http://www.gooseislandbrewpubs.com/,http://www.gooseislandbrewpubs.com",False,False,True,IL,"1800 N Clybourn Ave, Chicago, IL, 60614, US"
AVwcjrLVIN2L1WUfmSia,737 W Randolph St,"brewery,bar,bars , pubs,pubs,breweries",Chicago,US,41.884199,-87.646916,Haymarket Pub & Brewery,60661,,http://haymarketbrewing.com,True,False,True,IL,"737 W Randolph St, Chicago, IL, 60661, US"
AV1Tq1si3D1zeR_xE-7Y,Addison St. Chicago,"attraction,bars,clubs , nightlife,brewery",Chicago,US,41.94685,-87.65455,Southport Corridor,60657,,,True,True,True,IL,"Addison St. Chicago, Chicago, IL, 60657, US"
AV1Tq0pV3D1zeR_xE-z0,1800 West Fulton Street,"attraction,bars,clubs , nightlife,brewery",Chicago,US,41.887107,-87.672097,Goose Island Beer Co,60612,,,True,True,True,IL,"1800 West Fulton Street, Chicago, IL, 60612, US"
AV1TsiLELD2H7whiaOjd,1927 W. North Ave,"restaurant,pizza,brewery",Chicago,US,39.3097033,-76.6489839,Piece Brewwery And Pizza,60622,,http://www.piecechicago.com/,True,False,True,IL,"1927 W. North Ave, Chicago, IL, 60622, US"
AVwd0ZS1IN2L1WUfzfm7,1 W Grand Ave,"restaurant,american,brewery,american restaurant,brewery , american restaurant,brewery , american restaurant near north side",Chicago,US,41.89156,-87.62848000000001,Rock Bottom Restaurant & Brewery,60654,rockbottomchi,"http://www.rockbottom.com/locations/chicago,http://rockbottom.com/chicago,http://www.rockbottom.com/chicago",False,False,False,IL,"1 W Grand Ave, Chicago, IL, 60654, US"
AVwdfksPIN2L1WUfwW3R,1365 W Fullerton Ave,"restaurant,bar,whisky bar,pub,pubs,breweries",Chicago,US,41.924946000000006,-87.6630179,The Arrogant Frog Bar,60614,arrogantfrogbar,"https://www.thearrogantfrogbar.com/,http://www.thearrogantfrogbar.com/",False,False,False,IL,"1365 W Fullerton Ave, Chicago, IL, 60614, US"
AVwc-flNkufWRAb51AVY,4055 W Peterson Ave,brewery north park,Chicago,US,,,Alarmist Brewing,60646,alarmistbrewing,http://alarmistbrewing.com,False,False,True,IL,"4055 W Peterson Ave, Chicago, IL, 60646, US"
AV1TqWntLD2H7whiaCW1,737 W Randolph,"restaurant,american,pizza,pubs,brewery",Chicago,US,41.88418,-87.64725,Haymarket Brewery,,,http://haymarketbrewing.com/,True,False,True,IL,
AVwczjTbByjofQCxiYYD,5121 N Ravenswood Ave,"food manufacturers,beverage manufacturers,distillers,breweries,restaurant,distillery, liquor store, , office,tours , excursions",Chicago,US,41.97503,-87.67401,Koval Distillery,60640,kovaldistillery,http://koval-distillery.com,False,False,True,IL,"5121 N Ravenswood Ave, Chicago, IL, 60640, US"
AVwdd4DQkufWRAb56Mg3,3446 N Southport Ave,"brewery,gastropub,american restaurant,restaurant,brew pubs,restaurants,beer , ale",Chicago,US,41.94474,-87.66429000000001,Corridor Brewery & Provisions,60657,corridorchicago,http://www.corridorchicago.com,False,False,True,IL,"3446 N Southport Ave, Chicago, IL, 60657, US"
AVwcuZikByjofQCxhfPA,250 S Wacker Dr,"beverages retail,breweries,beer , ale distributors",Chicago,US,41.878384000000004,-87.637123,Tenth & Blake Beer Co,60606,,,True,True,True,IL,"250 S Wacker Dr, Chicago, IL, 60606, US"
AVwc3tPW_7pvs4fzz136,1140 W Randolph St,brewery fulton market,Chicago,US,,,Chicago Beer Company,60607,chicagobeerco,,False,True,True,IL,"1140 W Randolph St, Chicago, IL, 60607, US"
AVweWSKYkufWRAb5CI3Q,Rockwell Saint And Wilson Ave,brewery ravenswood,Chicago,US,,,Bad Boy Jackson Brewing,60625,,,True,True,True,IL,"Rockwell Saint And Wilson Ave, Chicago, IL, 60625, US"
AVwcvjlwIN2L1WUfoZOM,3010 N Greenview Ave,brewery,Chicago,US,,,Stucks!,60657,,,True,True,True,IL,"3010 N Greenview Ave, Chicago, IL, 60657, US"
AVwcpqRCkufWRAb5xiY5,2747 N Lincoln Ave,"bar, brewery, , american restaurant,bar, brewery, , american restaurant north side",Chicago,US,41.931915000000004,-87.65729,Atlas Brewing Company,60614,atlasbrewing,http://atlasbeercompany.com,False,False,True,IL,"2747 N Lincoln Ave, Chicago, IL, 60614, US"
AVweV0n4_7pvs4fzCI8v,1640 W Hubbard St,breweries,Chicago,US,41.890006,-87.668584,Une Annee Brewery Llc,60622,,,True,True,True,IL,"1640 W Hubbard St, Chicago, IL, 60622, US"
AV12gHkTRxPSIh2RcFVM,5320 N Sheridan Rd,brewers,Chicago,US,,,Empirical Brewery LLC,60640,,,True,True,True,IL,"5320 N Sheridan Rd, Chicago, IL, 60640, US"
AVwdsGiLIN2L1WUfyTWM,3912 W Mclean Ave,"pubs,breweries,beer , ale distributors",Chicago,US,41.918240999999995,-87.725337,Pipeworks Brewing,60647,,,True,True,True,IL,"3912 W Mclean Ave, Chicago, IL, 60647, US"
AV1Tq1PVFcQ3k02bFcjf,West Lake Street,"attraction,brewery",Chicago,US,41.885545,-87.64806,Summit Brewing Co St Paul Mn,,,,True,True,True,IL,
AVwdcNSTkufWRAb558Q4,5532 S Narragansett Ave,"bar,brewery",Chicago,US,41.79132,-87.78175999999999,Pap's Tap,60638,,,True,True,True,IL,"5532 S Narragansett Ave, Chicago, IL, 60638, US"
AVwcwVOuIN2L1WUfoiAI,2301 S Martin Luther King Dr,"coffee shop,caf,brewery",Chicago,US,,,Starbucks,60616,starbucks,http://starbucks.com,False,False,False,IL,"2301 S Martin Luther King Dr, Chicago, IL, 60616, US"
AVwdPJhtkufWRAb53v9R,6111 W Diversey Ave,brewery,Chicago,US,,,Foremost Liquors,60639,,,True,True,True,IL,"6111 W Diversey Ave, Chicago, IL, 60639, US"
AVwed6E9IN2L1WUf5Mkg,19 S Morgan St,"brewers,deordorant,soap,glue,air fresheners,hobby shop, miscellaneous shop, , brewery,brewer equipment supplies , services,hobby shop, miscellaneous shop, , brewery near west side",Chicago,US,41.880795,-87.651821,Brew & Grow,60607,,,True,True,True,IL,"19 S Morgan St, Chicago, IL, 60607, US"
AVwchrM5kufWRAb5wIQ7,1800 W Fulton St,brewery,Chicago,US,,,Goose Island Beer Co. Tap Deck,60612,,,True,True,True,IL,"1800 W Fulton St, Chicago, IL, 60612, US"
AV53eEDgIxWefVJwp0tw,2337 S Michigan Ave,brewers,Chicago,US,41.8499,-87.6233,Broad Shoulders Brewery,60616,,,True,True,True,IL,"2337 S Michigan Ave, Chicago, IL, 60616, US"
AVwd7WLOIN2L1WUf0ceT,2050 W Balmoral Ave,"brewers,beer , ale-wholesale , manufacturers,beverages,beer , ale",Chicago,US,41.9799,-87.6814,Half Acre Beer Co,60625,,,True,True,True,IL,"2050 W Balmoral Ave, Chicago, IL, 60625, US"
AV5CL3JbIxWefVJwmVHj,1923 W North Ave,brewers,Chicago,US,,,Piece Restaurant,60622,,,True,True,True,IL,"1923 W North Ave, Chicago, IL, 60622, US"
AV4na9zoRxPSIh2RevmP,5121 North Ravenswood Avenue,"attraction,bars,clubs , nightlife,brewery",Chicago,US,41.975245,-87.673891,Metropolitan Brewing,,,,True,True,True,IL,
AVwc2VhoByjofQCxi22p,2922 W Irving Park Rd,"bar,brewery,restaurant,bars clubs,lounges,restaurants",Chicago,US,,,PitchFork Food & Saloon,60618,,,True,True,False,IL,"2922 W Irving Park Rd, Chicago, IL, 60618, US"
AVzA-EYTFcQ3k02bBaKH,1910 N Milwaukee Ave,"attraction,bars,clubs , nightlife,bar,brewery,cocktail bar",Chicago,US,41.916131,-87.686565,Remedy,60647,,http://remedybarchicago.com/,True,False,True,IL,"1910 N Milwaukee Ave, Chicago, IL, 60647, US"
AVzX1FrOFcQ3k02bB72j,2011 S Laflin St,"bars , pubs,breweries",Chicago,US,,,Alulu Brewpub,,,,True,True,True,IL,
AVzA-gX9-gnIPe8DSfxg,22 E Hubbard St,"restaurant,american,pubs,brewery,burger joint,beer garden,bar",Chicago,US,41.889652000000005,-87.62628000000001,Blue Frog's Local 22,60611,,,True,True,False,IL,"22 E Hubbard St, Chicago, IL, 60611, US"
